page,auto_generated,reason
fr/image-content-engine-ferrara.html,yes,legacy-service-pattern-generated
fr/image-content-engine-florence.html,yes,legacy-service-pattern-generated
fr/image-content-engine-fort-de-france.html,yes,legacy-service-pattern-generated
fr/image-content-engine-fort-lauderdale.html,yes,legacy-service-pattern-generated
fr/image-content-engine-fort-worth.html,yes,legacy-service-pattern-generated
fr/image-content-engine-foshan.html,yes,legacy-service-pattern-generated
fr/image-content-engine-frankfurt.html,yes,legacy-service-pattern-generated
fr/image-content-engine-fredrikstad.html,yes,legacy-service-pattern-generated
fr/image-content-engine-fresno.html,yes,legacy-service-pattern-generated
fr/image-content-engine-funchal.html,yes,legacy-service-pattern-generated
fr/image-content-engine-garden-grove.html,yes,legacy-service-pattern-generated
fr/image-content-engine-gateshead.html,yes,legacy-service-pattern-generated
fr/image-content-engine-gaziantep.html,yes,legacy-service-pattern-generated
fr/image-content-engine-gelsenkirchen.html,yes,legacy-service-pattern-generated
fr/image-content-engine-gliwice.html,yes,legacy-service-pattern-generated
fr/image-content-engine-gothenburg.html,yes,legacy-service-pattern-generated
fr/image-content-engine-granada.html,yes,legacy-service-pattern-generated
fr/image-content-engine-grand-prairie.html,yes,legacy-service-pattern-generated
fr/image-content-engine-grand-rapids.html,yes,legacy-service-pattern-generated
fr/image-content-engine-groningen.html,yes,legacy-service-pattern-generated
fr/image-content-engine-gttingen.html,yes,legacy-service-pattern-generated
fr/image-content-engine-guangzhou.html,yes,legacy-service-pattern-generated
fr/image-content-engine-hangzhou.html,yes,legacy-service-pattern-generated
fr/image-content-engine-heidelberg.html,yes,legacy-service-pattern-generated
fr/image-content-engine-heilbronn.html,yes,legacy-service-pattern-generated
fr/image-content-engine-helsingborg.html,yes,legacy-service-pattern-generated
fr/image-content-engine-helsinki.html,yes,legacy-service-pattern-generated
fr/image-content-engine-ho-chi-minh-city.html,yes,legacy-service-pattern-generated
fr/image-content-engine-hong-kong.html,yes,legacy-service-pattern-generated
fr/image-content-engine-horsens.html,yes,legacy-service-pattern-generated
fr/image-content-engine-hradec-kralove.html,yes,legacy-service-pattern-generated
fr/image-content-engine-huntington-beach.html,yes,legacy-service-pattern-generated
fr/image-content-engine-hyderabad.html,yes,legacy-service-pattern-generated
fr/image-content-engine-indianapolis.html,yes,legacy-service-pattern-generated
fr/image-content-engine-ingolstadt.html,yes,legacy-service-pattern-generated
fr/image-content-engine-innsbruck.html,yes,legacy-service-pattern-generated
fr/image-content-engine-issy-les-moulineaux.html,yes,legacy-service-pattern-generated
fr/image-content-engine-istanbul.html,yes,legacy-service-pattern-generated
fr/image-content-engine-ivry-sur-seine.html,yes,legacy-service-pattern-generated
fr/image-content-engine-jacksonville.html,yes,legacy-service-pattern-generated
fr/image-content-engine-jakarta.html,yes,legacy-service-pattern-generated
fr/image-content-engine-jeddah.html,yes,legacy-service-pattern-generated
fr/image-content-engine-jnkping.html,yes,legacy-service-pattern-generated
fr/image-content-engine-jyvskyl.html,yes,legacy-service-pattern-generated
fr/image-content-engine-kahramanmaras.html,yes,legacy-service-pattern-generated
fr/image-content-engine-kansas-city.html,yes,legacy-service-pattern-generated
fr/image-content-engine-karachi.html,yes,legacy-service-pattern-generated
fr/image-content-engine-karlsruhe.html,yes,legacy-service-pattern-generated
fr/image-content-engine-katowice.html,yes,legacy-service-pattern-generated
fr/image-content-engine-kazan.html,yes,legacy-service-pattern-generated
fr/image-content-engine-kecskemt.html,yes,legacy-service-pattern-generated
fr/image-content-engine-kharkiv.html,yes,legacy-service-pattern-generated
fr/image-content-engine-kingston-upon-hull.html,yes,legacy-service-pattern-generated
fr/image-content-engine-klagenfurt.html,yes,legacy-service-pattern-generated
fr/image-content-engine-kolding.html,yes,legacy-service-pattern-generated
fr/image-content-engine-kolkata.html,yes,legacy-service-pattern-generated
fr/image-content-engine-krakow.html,yes,legacy-service-pattern-generated
fr/image-content-engine-krasnodar.html,yes,legacy-service-pattern-generated
fr/image-content-engine-kristiansand.html,yes,legacy-service-pattern-generated
fr/image-content-engine-kyiv.html,yes,legacy-service-pattern-generated
fr/image-content-engine-la-rochelle.html,yes,legacy-service-pattern-generated
fr/image-content-engine-la-seyne-sur-mer.html,yes,legacy-service-pattern-generated
fr/image-content-engine-lahore.html,yes,legacy-service-pattern-generated
fr/image-content-engine-las-palmas.html,yes,legacy-service-pattern-generated
fr/image-content-engine-las-vegas.html,yes,legacy-service-pattern-generated
fr/image-content-engine-lausanne.html,yes,legacy-service-pattern-generated
fr/image-content-engine-leeds.html,yes,legacy-service-pattern-generated
fr/image-content-engine-leicester.html,yes,legacy-service-pattern-generated
fr/image-content-engine-levallois-perret.html,yes,legacy-service-pattern-generated
fr/image-content-engine-leverkusen.html,yes,legacy-service-pattern-generated
fr/image-content-engine-lhospitalet.html,yes,legacy-service-pattern-generated
fr/image-content-engine-linkping.html,yes,legacy-service-pattern-generated
fr/image-content-engine-liverpool.html,yes,legacy-service-pattern-generated
fr/image-content-engine-livorno.html,yes,legacy-service-pattern-generated
fr/image-content-engine-ljubljana.html,yes,legacy-service-pattern-generated
fr/image-content-engine-london.html,yes,legacy-service-pattern-generated
fr/image-content-engine-long-beach.html,yes,legacy-service-pattern-generated
fr/image-content-engine-louisville.html,yes,legacy-service-pattern-generated
fr/image-content-engine-ludwigshafen.html,yes,legacy-service-pattern-generated
fr/image-content-engine-lviv.html,yes,legacy-service-pattern-generated
fr/image-content-engine-madrid.html,yes,legacy-service-pattern-generated
fr/image-content-engine-magdeburg.html,yes,legacy-service-pattern-generated
fr/image-content-engine-manchester.html,yes,legacy-service-pattern-generated
fr/image-content-engine-marseille.html,yes,legacy-service-pattern-generated
fr/image-content-engine-memphis.html,yes,legacy-service-pattern-generated
fr/image-content-engine-mesa.html,yes,legacy-service-pattern-generated
fr/image-content-engine-messina.html,yes,legacy-service-pattern-generated
fr/image-content-engine-miami-gardens.html,yes,legacy-service-pattern-generated
fr/image-content-engine-miami.html,yes,legacy-service-pattern-generated
fr/image-content-engine-milan.html,yes,legacy-service-pattern-generated
fr/image-content-engine-milton-keynes.html,yes,legacy-service-pattern-generated
fr/image-content-engine-milwaukee.html,yes,legacy-service-pattern-generated
fr/image-content-engine-minneapolis.html,yes,legacy-service-pattern-generated
fr/image-content-engine-minsk.html,yes,legacy-service-pattern-generated
fr/image-content-engine-mnchengladbach.html,yes,legacy-service-pattern-generated
fr/image-content-engine-montpellier.html,yes,legacy-service-pattern-generated
fr/image-content-engine-moreno-valley.html,yes,legacy-service-pattern-generated
fr/image-content-engine-moscow.html,yes,legacy-service-pattern-generated
fr/image-content-engine-mstoles.html,yes,legacy-service-pattern-generated
fr/image-content-engine-mumbai.html,yes,legacy-service-pattern-generated
fr/image-content-engine-munich.html,yes,legacy-service-pattern-generated
fr/image-content-engine-nanjing.html,yes,legacy-service-pattern-generated
fr/image-content-engine-naples.html,yes,legacy-service-pattern-generated
fr/image-content-engine-nashville.html,yes,legacy-service-pattern-generated
fr/image-content-engine-neuilly-sur-seine.html,yes,legacy-service-pattern-generated
fr/image-content-engine-new-taipei-city.html,yes,legacy-service-pattern-generated
fr/image-content-engine-newborough.html,yes,legacy-service-pattern-generated
fr/image-content-engine-newcastle.html,yes,legacy-service-pattern-generated
fr/image-content-engine-nizhny-novgorod.html,yes,legacy-service-pattern-generated
fr/image-content-engine-noisy-le-grand.html,yes,legacy-service-pattern-generated
fr/image-content-engine-norrkping.html,yes,legacy-service-pattern-generated
fr/image-content-engine-north-lanarkshire.html,yes,legacy-service-pattern-generated
fr/image-content-engine-north-las-vegas.html,yes,legacy-service-pattern-generated
fr/image-content-engine-north-somerset.html,yes,legacy-service-pattern-generated
fr/image-content-engine-north-tyneside.html,yes,legacy-service-pattern-generated
fr/image-content-engine-northampton.html,yes,legacy-service-pattern-generated
fr/image-content-engine-nottingham.html,yes,legacy-service-pattern-generated
fr/image-content-engine-nuremberg.html,yes,legacy-service-pattern-generated
fr/image-content-engine-nyregyhza.html,yes,legacy-service-pattern-generated
fr/image-content-engine-oakland.html,yes,legacy-service-pattern-generated
fr/image-content-engine-oberhausen.html,yes,legacy-service-pattern-generated
fr/image-content-engine-odesa.html,yes,legacy-service-pattern-generated
fr/image-content-engine-offenbach.html,yes,legacy-service-pattern-generated
fr/image-content-engine-oklahoma-city.html,yes,legacy-service-pattern-generated
fr/image-content-engine-oldenburg.html,yes,legacy-service-pattern-generated
fr/image-content-engine-omaha.html,yes,legacy-service-pattern-generated
fr/image-content-engine-osnabrck.html,yes,legacy-service-pattern-generated
fr/image-content-engine-ostrava.html,yes,legacy-service-pattern-generated
fr/image-content-engine-overland-park.html,yes,legacy-service-pattern-generated
fr/image-content-engine-paderborn.html,yes,legacy-service-pattern-generated
fr/image-content-engine-palermo.html,yes,legacy-service-pattern-generated
fr/image-content-engine-pamplona.html,yes,legacy-service-pattern-generated
fr/image-content-engine-pardubice.html,yes,legacy-service-pattern-generated
fr/image-content-engine-paris.html,yes,legacy-service-pattern-generated
fr/image-content-engine-pembroke-pines.html,yes,legacy-service-pattern-generated
fr/image-content-engine-perm.html,yes,legacy-service-pattern-generated
fr/image-content-engine-perpignan.html,yes,legacy-service-pattern-generated
fr/image-content-engine-perugia.html,yes,legacy-service-pattern-generated
fr/image-content-engine-peterborough.html,yes,legacy-service-pattern-generated
fr/image-content-engine-pforzheim.html,yes,legacy-service-pattern-generated
fr/image-content-engine-philadelphia.html,yes,legacy-service-pattern-generated
fr/image-content-engine-phoenix.html,yes,legacy-service-pattern-generated
fr/image-content-engine-ploiesti.html,yes,legacy-service-pattern-generated
fr/image-content-engine-port-st-lucie.html,yes,legacy-service-pattern-generated
fr/image-content-engine-portland.html,yes,legacy-service-pattern-generated
fr/image-content-engine-portsmouth.html,yes,legacy-service-pattern-generated
fr/image-content-engine-prague.html,yes,legacy-service-pattern-generated
fr/image-content-engine-raleigh.html,yes,legacy-service-pattern-generated
fr/image-content-engine-rancho-cucamonga.html,yes,legacy-service-pattern-generated
fr/image-content-engine-randers.html,yes,legacy-service-pattern-generated
fr/image-content-engine-ravenna.html,yes,legacy-service-pattern-generated
fr/image-content-engine-rawalpindi.html,yes,legacy-service-pattern-generated
fr/image-content-engine-recklinghausen.html,yes,legacy-service-pattern-generated
fr/image-content-engine-regensburg.html,yes,legacy-service-pattern-generated
fr/image-content-engine-reggio-calabria.html,yes,legacy-service-pattern-generated
fr/image-content-engine-reggio-emilia.html,yes,legacy-service-pattern-generated
fr/image-content-engine-renfrewshire.html,yes,legacy-service-pattern-generated
